STEVAL-MKI197V1 (LSM6DSOX)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-280 	 -980 	 -690 	62.055 	 -21 	 -3.78 	
-268 	 -1019 	 -683 	69.02 	 -22.295 	 -7.28 	
-256 	 -1070 	 -669 	76.615 	 -23.415 	 -12.985 	
-247 	 -1127 	 -655 	85.12 	 -24.15 	 -20.37 	
-240 	 -1157 	 -631 	94.43 	 -24.745 	 -28.84 	
-218 	 -1163 	 -596 	104.125 	 -25.095 	 -37.135 	
-186 	 -1185 	 -555 	113.89 	 -24.885 	 -42.525 	
-136 	 -1197 	 -502 	123.445 	 -24.01 	 -42.525 	
-112 	 -1176 	 -388 	132.545 	 -22.435 	 -38.045 	
-178 	 -1097 	 -62 	140 	 -20.09 	 -33.18 	
-418 	 -1075 	 545 	143.185 	 -17.71 	 -31.045 	
-963 	 -1328 	 1420 	139.055 	 -17.01 	 -31.08 	
-1309 	 -1521 	 2758 	124.005 	 -19.495 	 -40.67 	
-1296 	 -1590 	 4137 	89.005 	 -20.58 	 -68.39 	
-557 	 -308 	 4888 	20.125 	 -12.495 	 -95.62 	
-45 	 680 	 4689 	-93.31 	 6.755 	 -76.09 	
807 	 1758 	 3974 	-245.875 	 30.905 	 -11.27 	
1249 	 2561 	 2805 	-436.31 	 76.685 	 61.04 	
1491 	 3337 	 951 	-648.095 	 130.13 	 119.665 	
1462 	 4109 	 -1319 	-856.17 	 190.575 	 184.45 	
1199 	 4534 	 -3673 	-1036.38 	 256.41 	 262.36 	
1225 	 3996 	 -5395 	-1136.87 	 320.53 	 313.215 	
658 	 1967 	 -5421 	-1146.74 	 378.175 	 299.25 	
-319 	 99 	 -3928 	-1145.2 	 391.79 	 237.23 	
-1158 	 -1151 	 -1712 	-1079.96 	 357.105 	 197.995 	
-904 	 -1970 	 -322 	-906.99 	 291.83 	 159.215 	
-655 	 -1988 	 369 	-682.185 	 205.065 	 48.265 	
-208 	 -962 	 185 	-442.505 	 100.66 	 -74.515 	
414 	 715 	 -216 	-212.45 	 9.975 	 -111.055 	
818 	 1734 	 -907 	-29.505 	 -54.6 	 -75.25 	
986 	 2472 	 -1728 	111.615 	 -98.84 	 -11.095 	
